   230.00     4578.51      0.00    0.3756E-04    0.7320E-07   0.4
   231.00     4578.34      0.00    0.3753E-04    0.7307E-07   0.4
   232.00     4578.19      0.00    0.3750E-04    0.7296E-07   0.4
   233.00     4578.07      0.00    0.3747E-04    0.7287E-07   0.4
   234.00     4577.97      0.00    0.3745E-04    0.7280E-07   0.4
   235.00     4577.89      0.00    0.3743E-04    0.7274E-07   0.4
   236.00     4577.84      0.00    0.3742E-04    0.7270E-07   0.4
   237.00     4577.81      0.00    0.3742E-04    0.7268E-07   0.4
   238.00     4577.81      0.00    0.3742E-04    0.7268E-07   0.4
   239.00     4577.82      0.00    0.3742E-04    0.7269E-07   0.4
   240.00     4577.86      0.00    0.3743E-04    0.7272E-07   0.4
   241.00     4577.93      0.00    0.3744E-04    0.7276E-07   0.4
   242.00     4578.01      0.00    0.3746E-04    0.7283E-07   0.4
   243.00     4578.12      0.00    0.3748E-04    0.7291E-07   0.4
   244.00     4578.26      0.00    0.3751E-04    0.7300E-07   0.4
   245.00     4578.41      0.00    0.3754E-04    0.7312E-07   0.4
   246.00     4578.59      0.00    0.3758E-04    0.7325E-07   0.4
   247.00     4578.80      0.00    0.3762E-04    0.7340E-07   0.4
   248.00     4579.02      0.00    0.3767E-04    0.7356E-07   0.4
   249.00     4579.27      0.00    0.3772E-04    0.7375E-07   0.4
   250.00     4579.55      0.00    0.3778E-04    0.7395E-07   0.4
   251.00     4579.84      0.00    0.3784E-04    0.7417E-07   0.4
   252.00     4580.16      0.00    0.3791E-04    0.7440E-07   0.4
   253.00     4580.50      0.00    0.3798E-04    0.7466E-07   0.4
   254.00     4580.87      0.00    0.3806E-04    0.7493E-07   0.4
   255.00     4581.26      0.00    0.3814E-04    0.7523E-07   0.4
   256.00     4581.67      0.00    0.3823E-04    0.7554E-07   0.4
   257.00     4582.11      0.00    0.3832E-04    0.7587E-07   0.4
   258.00     4582.57      0.00    0.3842E-04    0.7622E-07   0.4
   259.00     4583.05      0.00    0.3852E-04    0.7659E-07   0.4
   260.00     4583.56      0.00    0.3863E-04    0.7698E-07   0.4
   261.00     4584.08      0.00    0.3874E-04    0.7739E-07   0.4
   262.00     4584.64      0.00    0.3886E-04    0.7782E-07   0.4
