variables="time (s)","Alt (m)","Vel (m/s)"           ,"Patm (N/m2)","Rho atm (kg/m3)","gamma (deg)","                  decel (g)","Q conv (W/cm2)","Qrad (W/cm2)","Qtotal (
zone T="BC=****** V= 5000.00 Gamma=50.00 LoD=2.30 Bnk= 0.00 rnose=3.000"
     96.00   167695.6    4732.34    1.02094E-01    6.76697E-07    50.086       -0.17           0.88           0.00         882.28    451228.40         7.58
     97.00   168535.2    4730.68    9.79363E-02    6.46774E-07    50.088       -0.17           0.86           0.00         883.15    455884.00         7.24
     98.00   169368.8    4729.04    9.39899E-02    6.18474E-07    50.089       -0.17           0.84           0.00         884.00    460539.00         6.92
     99.00   170196.4    4727.41    9.02424E-02    5.91697E-07    50.090       -0.17           0.82           0.00         884.82    465193.40         6.61
    100.00   171018.0    4725.79    8.66823E-02    5.66348E-07    50.091       -0.16           0.80           0.00         885.63    469847.21         6.32
    101.00   171833.7    4724.18    8.32987E-02    5.42341E-07    50.093       -0.16           0.78           0.00         886.42    474500.42         6.05
    102.00   172643.3    4722.59    8.00815E-02    5.19595E-07    50.094       -0.16           0.76           0.00         887.19    479153.05         5.79
    103.00   173447.0    4721.00    7.70214E-02    4.98033E-07    50.095       -0.16           0.75           0.00         887.95    483805.09         5.55
    104.00   174244.7    4719.43    7.41094E-02    4.77585E-07    50.096       -0.16           0.73           0.00         888.69    488456.56         5.32
    105.00   175036.4    4717.87    7.13373E-02    4.58184E-07    50.098       -0.16           0.71           0.00         889.41    493107.45         5.10
    106.00   175822.1    4716.32    6.86973E-02    4.39769E-07    50.099       -0.16           0.70           0.00         890.12    497757.78         4.89
    107.00   176601.8    4714.78    6.61821E-02    4.22283E-07    50.100       -0.16           0.68           0.00         890.81    502407.54         4.69
    108.00   177375.6    4713.26    6.37850E-02    4.05671E-07    50.101       -0.15           0.67           0.00         891.49    507056.74         4.51
    109.00   178143.4    4711.75    6.14994E-02    3.89884E-07    50.102       -0.15           0.66           0.00         892.15    511705.39         4.33
    110.00   178905.2    4710.24    5.93195E-02    3.74874E-07    50.104       -0.15           0.64           0.00         892.80    516353.48         4.16
    111.00   179661.0    4708.75    5.72394E-02    3.60597E-07    50.105       -0.15           0.63           0.00         893.44    521001.03         4.00
    112.00   180410.8    4707.27    5.52540E-02    3.47012E-07    50.106       -0.15           0.62           0.00         894.06    525648.04         3.84
    113.00   181154.6    4705.81    5.33582E-02    3.34080E-07    50.107       -0.15           0.61           0.00         894.67    530294.50         3.70
    114.00   181892.5    4704.35    5.15473E-02    3.21765E-07    50.109       -0.15           0.59           0.00         895.27    534940.44         3.56
    115.00   182624.4    4702.91    4.98170E-02    3.10033E-07    50.110       -0.15           0.58           0.00         895.86    539585.84         3.43
    116.00   183350.3    4701.48    4.81630E-02    2.98852E-07    50.111       -0.15           0.57           0.00         896.44    544230.72         3.30
    117.00   184070.3    4700.06    4.65814E-02    2.88192E-07    50.112       -0.14           0.56           0.00         897.00    548875.07         3.18
    118.00   184784.3    4698.65    4.50686E-02    2.78025E-07    50.114       -0.14           0.55           0.00         897.56    553518.91         3.07
    119.00   185492.3    4697.25    4.36211E-02    2.68325E-07    50.115       -0.14           0.54           0.00         898.10    558162.24         2.96
    120.00   186194.3    4695.87    4.22356E-02    2.59067E-07    50.116       -0.14           0.53           0.00         898.64    562805.06         2.86
    121.00   186890.3    4694.49    4.09090E-02    2.50228E-07    50.117       -0.14           0.52           0.00         899.16    567447.37         2.76
    122.00   187580.4    4693.13    3.96384E-02    2.41785E-07    50.119       -0.14           0.51           0.00         899.68    572089.19         2.66
    123.00   188264.6    4691.78    3.84211E-02    2.33719E-07    50.120       -0.14           0.50           0.00         900.18    576730.51         2.57
    124.00   188942.7    4690.44    3.72544E-02    2.26009E-07    50.121       -0.14           0.49           0.00         900.68    581371.34         2.49
    125.00   189614.9    4689.12    3.61359E-02    2.18637E-07    50.122       -0.13           0.48           0.00         901.17    586011.68         2.40
    126.00   190281.1    4687.80    3.50633E-02    2.11587E-07    50.124       -0.13           0.48           0.00         901.65    590651.53         2.32
    127.00   190941.4    4686.50    3.40343E-02    2.04841E-07    50.125       -0.13           0.47           0.00         902.12    595290.91         2.25
    128.00   191595.6    4685.21    3.30470E-02    1.98385E-07    50.126       -0.13           0.46           0.00         902.59    599929.82         2.18
    129.00   192244.0    4683.93    3.20993E-02    1.92205E-07    50.127       -0.13           0.45           0.00         903.05    604568.25         2.11
    130.00   192886.3    4682.66    3.11895E-02    1.86286E-07    50.129       -0.13           0.45           0.00         903.49    609206.22         2.04
    131.00   193522.7    4681.40    3.03156E-02    1.80615E-07    50.130       -0.13           0.44           0.00         903.94    613843.72         1.98
    132.00   194153.2    4680.16    2.94762E-02    1.75182E-07    50.131       -0.13           0.43           0.00         904.37    618480.77         1.92
    133.00   194777.6    4678.93    2.86695E-02    1.69973E-07    50.132       -0.13           0.42           0.00         904.80    623117.36         1.86
    134.00   195396.1    4677.71    2.78942E-02    1.64979E-07    50.134       -0.12           0.42           0.00         905.22    627753.51         1.80
    135.00   196008.7    4676.50    2.71488E-02    1.60188E-07    50.135       -0.12           0.41           0.00         905.64    632389.20         1.75
    136.00   196615.3    4675.30    2.64319E-02    1.55592E-07    50.136       -0.12           0.41           0.00         906.04    637024.46         1.70
    137.00   197215.9    4674.11    2.57423E-02    1.51182E-07    50.137       -0.12           0.40           0.00         906.45    641659.28         1.65
    138.00   197810.6    4672.94    2.50788E-02    1.46947E-07    50.139       -0.12           0.39           0.00         906.84    646293.66         1.60
    139.00   198399.3    4671.78    2.44402E-02    1.42882E-07    50.140       -0.12           0.39           0.00         907.23    650927.62         1.56
    140.00   198982.1    4670.62    2.38254E-02    1.38976E-07    50.141       -0.12           0.38           0.00         907.62    655561.15         1.52
    141.00   199558.9    4669.48    2.32335E-02    1.35224E-07    50.142       -0.12           0.38           0.00         908.00    660194.26         1.47
    142.00   200129.8    4668.36    2.26634E-02    1.31619E-07    50.144       -0.11           0.37           0.00         908.37    664826.95         1.43
    143.00   200694.7    4667.24    2.21141E-02    1.28153E-07    50.145       -0.11           0.37           0.00         908.74    669459.23         1.40
    144.00   201253.6    4666.14    2.15849E-02    1.24820E-07    50.146       -0.11           0.36           0.00         909.10    674091.10         1.36
    145.00   201806.6    4665.04    2.10749E-02    1.21615E-07    50.147       -0.11           0.36           0.00         909.46    678722.56         1.32
    146.00   202353.7    4663.96    2.05832E-02    1.18532E-07    50.149       -0.11           0.35           0.00         909.81    683353.62         1.29
    147.00   202894.8    4662.89    2.01091E-02    1.15565E-07    50.150       -0.11           0.35           0.00         910.16    687984.29         1.26
    148.00   203429.9    4661.84    1.96518E-02    1.12709E-07    50.151       -0.11           0.34           0.00         910.51    692614.56         1.22
    149.00   203959.1    4660.79    1.92108E-02    1.09960E-07    50.152       -0.11           0.34           0.00         910.85    697244.44         1.19
    150.00   204482.3    4659.76    1.87853E-02    1.07313E-07    50.154       -0.10           0.33           0.00         911.18    701873.94         1.17
    151.00   204999.6    4658.73    1.83747E-02    1.04764E-07    50.155       -0.10           0.33           0.00         911.51    706503.06         1.14
    152.00   205511.0    4657.72    1.79783E-02    1.02308E-07    50.156       -0.10           0.32           0.00         911.84    711131.80         1.11
    153.00   206016.4    4656.72    1.75957E-02    9.99422E-08    50.157       -0.10           0.32           0.00         912.16    715760.16         1.08
    154.00   206515.9    4655.74    1.72263E-02    9.76618E-08    50.159       -0.10           0.32           0.00         912.48    720388.16         1.06
    155.00   207009.4    4654.76    1.68696E-02    9.54637E-08    50.160       -0.10           0.31           0.00         912.80    725015.78         1.03
    156.00   207496.9    4653.80    1.65250E-02    9.33444E-08    50.161       -0.10           0.31           0.00         913.11    729643.05         1.01
    157.00   207978.6    4652.84    1.61921E-02    9.13008E-08    50.162       -0.10           0.31           0.00         913.42    734269.96         0.99
    158.00   208454.2    4651.90    1.58705E-02    8.93298E-08    50.164       -0.10           0.30           0.00         913.72    738896.52         0.97
    159.00   208924.0    4650.98    1.55597E-02    8.74285E-08    50.165       -0.09           0.30           0.00         914.02    743522.72         0.95
    160.00   209387.8    4650.06    1.52593E-02    8.55940E-08    50.166       -0.09           0.30           0.00         914.32    748148.58         0.93
    161.00   209845.6    4649.15    1.49690E-02    8.38238E-08    50.167       -0.09           0.29           0.00         914.61    752774.09         0.91
    162.00   210297.5    4648.26    1.46882E-02    8.21152E-08    50.169       -0.09           0.29           0.00         914.91    757399.26         0.89
    163.00   210743.5    4647.38    1.44168E-02    8.04660E-08    50.170       -0.09           0.29           0.00         915.19    762024.10         0.87
    164.00   211183.6    4646.51    1.41544E-02    7.88737E-08    50.171       -0.09           0.28           0.00         915.48    766648.61         0.85
    165.00   211617.6    4645.65    1.39005E-02    7.73362E-08    50.173       -0.09           0.28           0.00         915.76    771272.79         0.83
    166.00   212045.8    4644.80    1.36550E-02    7.58515E-08    50.174       -0.09           0.28           0.00         916.04    775896.64         0.82
    167.00   212468.0    4643.97    1.34175E-02    7.44174E-08    50.175       -0.08           0.27           0.00         916.31    780520.17         0.80
    168.00   212884.3    4643.14    1.31877E-02    7.30321E-08    50.176       -0.08           0.27           0.00         916.59    785143.39         0.79
    169.00   213294.6    4642.33    1.29654E-02    7.16938E-08    50.178       -0.08           0.27           0.00         916.86    789766.29         0.77
    170.00   213699.0    4641.53    1.27503E-02    7.04008E-08    50.179       -0.08           0.27           0.00         917.13    794388.88         0.76
    171.00   214097.5    4640.74    1.25421E-02    6.91513E-08    50.180       -0.08           0.26           0.00         917.39    799011.16         0.74
    172.00   214490.0    4639.96    1.23406E-02    6.79439E-08    50.181       -0.08           0.26           0.00         917.66    803633.14         0.73
    173.00   214876.6    4639.20    1.21457E-02    6.67769E-08    50.183       -0.08           0.26           0.00         917.92    808254.82         0.72
    174.00   215257.3    4638.45    1.19569E-02    6.56490E-08    50.184       -0.08           0.26           0.00         918.17    812876.20         0.71
    175.00   215632.0    4637.70    1.17743E-02    6.45587E-08    50.185       -0.08           0.25           0.00         918.43    817497.29         0.69
    176.00   216000.8    4636.97    1.15975E-02    6.35048E-08    50.187       -0.07           0.25           0.00         918.68    822118.09         0.68
    177.00   216363.7    4636.26    1.14263E-02    6.24859E-08    50.188       -0.07           0.25           0.00         918.94    826738.60         0.67
    178.00   216720.6    4635.55    1.12606E-02    6.15009E-08    50.189       -0.07           0.25           0.00         919.18    831358.83         0.66
    179.00   217071.6    4634.86    1.11002E-02    6.05486E-08    50.190       -0.07           0.25           0.00         919.43    835978.78         0.65
    180.00   217416.7    4634.17    1.09450E-02    5.96279E-08    50.192       -0.07           0.24           0.00         919.68    840598.45         0.64
    181.00   217755.8    4633.50    1.07947E-02    5.87377E-08    50.193       -0.07           0.24           0.00         919.92    845217.84         0.63
    182.00   218089.0    4632.84    1.06492E-02    5.78770E-08    50.194       -0.07           0.24           0.00         920.16    849836.97         0.62
    183.00   218416.3    4632.19    1.05083E-02    5.70450E-08    50.195       -0.07           0.24           0.00         920.40    854455.82         0.61
    184.00   218737.6    4631.56    1.03720E-02    5.62405E-08    50.197       -0.06           0.24           0.00         920.64    859074.41         0.60
    185.00   219053.0    4630.93    1.02401E-02    5.54628E-08    50.198       -0.06           0.24           0.00         920.88    863692.74         0.59
    186.00   219362.5    4630.32    1.01124E-02    5.47110E-08    50.199       -0.06           0.23           0.00         921.11    868310.80         0.59
    187.00   219666.0    4629.72    9.98889E-03    5.39842E-08    50.201       -0.06           0.23           0.00         921.34    872928.61         0.58
    188.00   219963.7    4629.13    9.86934E-03    5.32818E-08    50.202       -0.06           0.23           0.00         921.57    877546.16         0.57
    189.00   220255.3    4628.55    9.75369E-03    5.26029E-08    50.203       -0.06           0.23           0.00         921.80    882163.46         0.56
    190.00   220541.1    4627.99    9.64180E-03    5.19468E-08    50.204       -0.06           0.23           0.00         922.03    886780.51         0.56
    191.00   220821.0    4627.43    9.53359E-03    5.13130E-08    50.206       -0.06           0.23           0.00         922.26    891397.31         0.55
    192.00   221094.9    4626.89    9.42895E-03    5.07006E-08    50.207       -0.05           0.22           0.00         922.48    896013.87         0.54
    193.00   221362.9    4626.36    9.32777E-03    5.01090E-08    50.208       -0.05           0.22           0.00         922.71    900630.17         0.54
    194.00   221624.9    4625.84    9.22997E-03    4.95378E-08    50.209       -0.05           0.22           0.00         922.93    905246.24         0.53
    195.00   221881.0    4625.33    9.13546E-03    4.89862E-08    50.211       -0.05           0.22           0.00         923.15    909862.06         0.52
    196.00   222131.2    4624.84    9.04415E-03    4.84539E-08    50.212       -0.05           0.22           0.00         923.37    914477.64         0.52
    197.00   222375.5    4624.35    8.95595E-03    4.79401E-08    50.213       -0.05           0.22           0.00         923.59    919092.99         0.51
    198.00   222613.9    4623.88    8.87080E-03    4.74444E-08    50.215       -0.05           0.22           0.00         923.80    923708.09         0.51
    199.00   222846.3    4623.42    8.78860E-03    4.69664E-08    50.216       -0.05           0.22           0.00         924.02    928322.96         0.50
    200.00   223072.8    4622.97    8.70929E-03    4.65055E-08    50.217       -0.05           0.21           0.00         924.23    932937.59         0.50
    201.00   223293.4    4622.54    8.63281E-03    4.60614E-08    50.218       -0.04           0.21           0.00         924.45    937551.98         0.49
    202.00   223508.1    4622.11    8.55907E-03    4.56336E-08    50.220       -0.04           0.21           0.00         924.66    942166.14         0.49
    203.00   223716.8    4621.70    8.48803E-03    4.52217E-08    50.221       -0.04           0.21           0.00         924.87    946780.05         0.48
    204.00   223919.6    4621.29    8.41961E-03    4.48253E-08    50.222       -0.04           0.21           0.00         925.08    951393.73         0.48
